value,label
10336,OR8B12
10337,OR8A1
10338,PANX3
10339,TBRG1
10340,SIAE
10341,SPA17
10342,NRGN
10343,VSIG2
10344,ESAM
10345,ROBO3
10346,ROBO4
10347,HEPACAM
10348,HEPN1
10349,CCDC15
10350,SLC37A2
10351,TMEM218
10352,PKNOX2
10353,FEZ1
10354,EI24
10355,STT3A
10356,CHEK1
10357,ACRV1
10358,PATE1
10359,PATE2
10360,PATE3
10361,PATE4
10362,HYLS1
10363,PUS3
10364,DDX25
10365,VSIG10L2
10366,CDON
10367,RPUSD4
10368,FAM118B
10369,SRPRA
10370,FOXRED1
10371,TIRAP
10372,DCPS
10373,ST3GAL4
10374,KIRREL3
10375,ETS1
10376,FLI1
10377,KCNJ1
10378,KCNJ5
10379,C11orf45
10380,TP53AIP1
10381,ARHGAP32
10382,BARX2
10383,TMEM45B
10384,NFRKB
10385,PRDM10
10386,APLP2
10387,ST14
10388,ZBTB44
10389,ADAMTS8
10390,ADAMTS15
10391,SNX19
10392,NTM
10393,OPCML
10394,SPATA19
10395,IGSF9B
10396,JAM3
10397,NCAPD3
10398,VPS26B
10399,THYN1
10400,ACAD8
10401,GLB1L3
10402,GLB1L2
10403,B3GAT1
10404,IQSEC3
10405,SLC6A12
10406,SLC6A13
10407,KDM5A
10408,CCDC77
10409,B4GALNT3
10410,NINJ2
10411,WNK1
10412,RAD52
10413,ERC1
10414,WNT5B
10415,FBXL14
10416,ADIPOR2
10417,CACNA2D4
10418,LRTM2
10419,DCP1B
10420,CACNA1C
10421,ITFG2
10422,NRIP2
10423,TEX52
10424,FOXM1
10425,RHNO1
10426,TULP3
10427,TEAD4
10428,TSPAN9
10429,PRMT8
10430,CRACR2A
10431,PARP11
10432,CCND2
10433,TIGAR
10434,FGF23
10435,FGF6
10436,C12orf4
10437,RAD51AP1
10438,DYRK4
10439,AKAP3
10440,NDUFA9
10441,GALNT8
10442,KCNA1
10443,KCNA5
10444,NTF3
10445,ANO2
10446,VWF
10447,CD9
10448,PLEKHG6
10449,TNFRSF1A
10450,SCNN1A
10451,LTBR
10452,CD27
10453,TAPBPL
10454,VAMP1
10455,NCAPD2
10456,IFFO1
10457,NOP2
10458,CHD4
10459,LPAR5
10460,ACRBP
10461,ING4
10462,ZNF384
10463,PIANP
10464,COPS7A
10465,MLF2
10466,PTMS
10467,LAG3
10468,CD4
10469,GPR162
10470,P3H3
10471,GNB3
10472,CDCA3
10473,USP5
10474,SPSB2
10475,LRRC23
10476,ENO2
10477,ATN1
10478,C12orf57
10479,PTPN6
10480,PHB2
10481,EMG1
10482,LPCAT3
10483,C1S
10484,C1R
10485,C1RL
10486,RBP5
10487,CLSTN3
10488,ACSM4
10489,CD163L1
10490,CD163
10491,APOBEC1
10492,GDF3
10493,DPPA3
10494,CLEC4C
10495,NANOGNB
10496,NANOG
10497,SLC2A3
10498,FOXJ2
10499,C3AR1
10500,CLEC4A
10501,ZNF705A
10502,CLEC6A
10503,CLEC4D
10504,CLEC4E
10505,AICDA
10506,MFAP5
10507,A2ML1
10508,PHC1
10509,M6PR
10510,KLRG1
10511,A2M
10512,PZP
10513,KLRB1
10514,CLEC2D
10515,CLECL1
10516,CD69
10517,KLRF1
10518,CLEC2B
10519,KLRF2
10520,CLEC2A
10521,CLEC12A
10522,CLEC1B
10523,CLEC12B
10524,CLEC9A
10525,CLEC1A
10526,CLEC7A
10527,OLR1
10528,TMEM52B
10529,GABARAPL1
10530,KLRD1
10531,KLRK1
10532,KLRC4
10533,KLRC3
10534,KLRC1
10535,EIF2S3B
10536,MAGOHB
10537,STYK1
10538,TAS2R7
10539,TAS2R8
10540,TAS2R9
10541,TAS2R10
10542,PRR4
10543,TAS2R13
10544,TAS2R14
10545,TAS2R50
10546,TAS2R20
10547,TAS2R31
10548,TAS2R46
10549,SMIM10L1
10550,TAS2R42
10551,PRB3
10552,PRB4
10553,ETV6
10554,BCL2L14
10555,LRP6
10556,MANSC1
10557,BORCS5
10558,DUSP16
10559,CREBL2
10560,GPR19
10561,CDKN1B
10562,APOLD1
10563,GPRC5A
10564,GPRC5D
10565,HEBP1
10566,FAM234B
10567,GSG1
10568,EMP1
10569,GRIN2B
10570,ATF7IP
10571,PLBD1
10572,GUCY2C
10573,H2AFJ
10574,WBP11
10575,C12orf60
10576,SMCO3
10577,ART4
10578,MGP
10579,ERP27
10580,ARHGDIB
10581,PDE6H
10582,RERG
10583,PTPRO
10584,EPS8
10585,STRAP
10586,DERA
10587,SLC15A5
10588,MGST1
10589,LMO3
10590,RERGL
10591,PIK3C2G
10592,PLCZ1
10593,CAPZA3
10594,PLEKHA5
10595,AEBP2
10596,PDE3A
10597,SLCO1C1
10598,SLCO1B3
10599,SLCO1B7
10600,SLCO1B1
10601,SLCO1A2
10602,IAPP
10603,PYROXD1
10604,RECQL
10605,GOLT1B
10606,SPX
10607,GYS2
10608,KCNJ8
10609,ABCC9
10610,CMAS
10611,ST8SIA1
10612,C2CD5
10613,ETNK1
10614,SOX5
10615,BCAT1
10616,LRMP
10617,CASC1
10618,ETFRF1
10619,KRAS
10620,LMNTD1
10621,RASSF8
10622,BHLHE41
10623,SSPN
10624,ITPR2
10625,INTS13
10626,FGFR1OP2
10627,TM7SF3
10628,MED21
10629,C12orf71
10630,STK38L
10631,ARNTL2
10632,SMCO2
10633,PPFIBP1
10634,REP15
10635,MANSC4
10636,KLHL42
10637,PTHLH
10638,CCDC91
10639,FAR2
10640,ERGIC2
10641,OVCH1
10642,TMTC1
10643,IPO8
10644,CAPRIN2
10645,TSPAN11
10646,DDX11
10647,SINHCAF
10648,DENND5B
10649,ETFBKMT
10650,AMN1
10651,H3F3C
10652,RESF1
10653,BICD1
10654,FGD4
10655,DNM1L
10656,YARS2
10657,PKP2
10658,SYT10
10659,ALG10B
10660,CPNE8
10661,KIF21A
10662,ABCD2
10663,C12orf40
10664,SLC2A13
10665,LRRK2
10666,MUC19
10667,CNTN1
10668,GXYLT1
10669,YAF2
10670,PPHLN1
10671,ZCRB1
10672,PRICKLE1
10673,ADAMTS20
10674,PUS7L
10675,IRAK4
10676,TWF1
10677,TMEM117
10678,NELL2
10679,DBX2
10680,ANO6
10681,ARID2
10682,SCAF11
10683,SLC38A1
10684,SLC38A2
10685,SLC38A4
10686,AMIGO2
10687,PCED1B
10688,RPAP3
10689,ENDOU
10690,RAPGEF3
10691,SLC48A1
10692,HDAC7
10693,VDR
10694,TMEM106C
10695,COL2A1
10696,SENP1
10697,PFKM
10698,ASB8
10699,CCDC184
10700,OR10AD1
10701,H1FNT
10702,ZNF641
10703,ANP32D
10704,C12orf54
10705,OR8S1
10706,OR5BS1P
10707,LALBA
10708,KANSL2
10709,CCNT1
10710,TEX49
10711,ADCY6
10712,CACNB3
10713,DDX23
10714,RND1
10715,CCDC65
10716,FKBP11
10717,ARF3
10718,WNT10B
10719,WNT1
10720,DDN
10721,PRKAG1
10722,KMT2D
10723,RHEBL1
10724,DHH
10725,LMBR1L
10726,TUBA1B
10727,PRPH
10728,TROAP
10729,C1QL4
10730,DNAJC22
10731,SPATS2
10732,KCNH3
10733,MCRS1
10734,PRPF40B
10735,FAM186B
10736,FMNL3
10737,TMBIM6
10738,NCKAP5L
10739,BCDIN3D
10740,FAIM2
10741,AQP2
10742,AQP5
10743,AQP6
10744,ASIC1
10745,SMARCD1
10746,GPD1
10747,COX14
10748,CERS5
10749,LIMA1
10750,FAM186A
10751,LARP4
10752,DIP2B
10753,ATF1
10754,TMPRSS12
10755,HIGD1C
10756,SLC11A2
10757,LETMD1
10758,CSRNP2
10759,TFCP2
10760,POU6F1
10761,DAZAP2
10762,SMAGP
10763,BIN2
10764,CELA1
10765,GALNT6
10766,SLC4A8
10767,SCN8A
10768,C12orf81
10769,FIGNL2
10770,ANKRD33
10771,ACVRL1
10772,ACVR1B
10773,GRASP
10774,NR4A1
10775,ATG101
10776,SMIM41
10777,KRT80
10778,KRT7
10779,KRT81
10780,KRT83
10781,KRT85
10782,KRT84
10783,KRT82
10784,KRT75
10785,KRT6B
10786,KRT5
10787,KRT71
10788,KRT74
10789,KRT72
10790,KRT73
10791,KRT2
10792,KRT1
10793,KRT77
10794,KRT76
10795,KRT3
10796,KRT4
10797,KRT79
10798,KRT78
10799,KRT8
10800,KRT18
10801,EIF4B
10802,TNS2
10803,SPRYD3
10804,IGFBP6
10805,SOAT2
10806,CSAD
10807,ZNF740
10808,ITGB7
10809,RARG
10810,AC021072.1
10811,MFSD5
10812,ESPL1
10813,PFDN5
10814,C12orf10
10815,AAAS
10816,SP7
10817,SP1
10818,AMHR2
10819,PRR13
10820,PCBP2
10821,MAP3K12
10822,TARBP2
10823,NPFF
10824,ATF7
10825,ATP5MC2
10826,CALCOCO1
10827,HOXC12
10828,HOXC11
10829,HOXC10
10830,HOXC6
10831,HOXC9
10832,HOXC8
10833,HOXC4
10834,HOXC5
10835,SMUG1
10836,CBX5
10837,NFE2
10838,COPZ1
10839,GPR84
10840,ZNF385A
10841,ITGA5
10842,GTSF1
10843,NCKAP1L
10844,PDE1B
10845,PPP1R1A
10846,LACRT
10847,DCD
10848,MUCL1
10849,TESPA1
10850,NEUROD4
10851,OR9K2
10852,OR10A7
10853,OR6C74
10854,OR6C6
10855,OR6C1
10856,OR6C3
10857,OR6C75
10858,OR6C65
10859,OR6C76
10860,OR6C2
10861,OR6C70
10862,OR6C68
10863,OR6C4
10864,OR2AP1
10865,OR10P1
10866,METTL7B
10867,ITGA7
10868,BLOC1S1
10869,RDH5
10870,CD63
10871,GDF11
10872,ORMDL2
10873,DNAJC14
10874,MMP19
10875,PYM1
10876,DGKA
10877,PMEL
10878,CDK2
10879,RAB5B
10880,SUOX
10881,IKZF4
10882,ERBB3
10883,PA2G4
10884,ESYT1
10885,ZC3H10
10886,MYL6B
10887,SMARCC2
10888,RNF41
10889,NABP2
10890,SLC39A5
10891,ANKRD52
10892,COQ10A
10893,CS
10894,CNPY2
10895,PAN2
10896,IL23A
10897,STAT2
10898,APOF
10899,TIMELESS
10900,MIP
10901,SPRYD4
10902,GLS2
10903,RBMS2
10904,BAZ2A
10905,ATP5F1B
10906,PTGES3
10907,PRIM1
10908,HSD17B6
10909,SDR9C7
10910,RDH16
10911,GPR182
10912,ZBTB39
10913,TAC3
10914,MYO1A
10915,NEMP1
10916,NAB2
10917,STAT6
10918,LRP1
10919,NXPH4
10920,SHMT2
10921,NDUFA4L2
10922,STAC3
10923,R3HDM2
10924,INHBC
10925,INHBE
10926,GLI1
10927,ARHGAP9
10928,MARS
10929,DDIT3
10930,MBD6
10931,DCTN2
10932,KIF5A
10933,PIP4K2C
10934,DTX3
10935,ARHGEF25
10936,SLC26A10
10937,B4GALNT1
10938,OS9
10939,AGAP2
10940,TSPAN31
10941,CDK4
10942,9-Mar
10943,CYP27B1
10944,METTL1
10945,EEF1AKMT3
10946,TSFM
10947,AVIL
10948,CTDSP2
10949,ATP23
10950,LRIG3
10951,SLC16A7
10952,TAFA2
10953,USP15
10954,MON2
10955,PPM1H
10956,AVPR1A
10957,RXYLT1
10958,SRGAP1
10959,C12orf66
10960,C12orf56
10961,XPOT
10962,TBK1
10963,RASSF3
10964,GNS
10965,TBC1D30
10966,WIF1
10967,LEMD3
10968,MSRB3
10969,HMGA2
10970,LLPH
10971,TMBIM4
10972,IRAK3
10973,HELB
10974,GRIP1
10975,CAND1
10976,DYRK2
10977,IFNG
10978,IL26
10979,IL22
10980,MDM1
10981,RAP1B
10982,NUP107
10983,SLC35E3
10984,MDM2
10985,CPM
10986,CPSF6
10987,LYZ
10988,YEATS4
10989,FRS2
10990,CCT2
10991,LRRC10
10992,BEST3
10993,RAB3IP
10994,MYRFL
10995,CNOT2
10996,KCNMB4
10997,PTPRB
10998,PTPRR
10999,TSPAN8
11000,LGR5
11001,ZFC3H1
11002,THAP2
11003,TMEM19
11004,RAB21
11005,TBC1D15
11006,TPH2
11007,TRHDE
11008,ATXN7L3B
11009,KCNC2
11010,CAPS2
11011,GLIPR1L1
11012,GLIPR1L2
11013,GLIPR1
11014,KRR1
11015,PHLDA1
11016,BBS10
11017,OSBPL8
11018,ZDHHC17
11019,CSRP2
11020,E2F7
11021,NAV3
11022,SYT1
11023,PAWR
11024,PPP1R12A
11025,OTOGL
11026,PTPRQ
11027,MYF6
11028,MYF5
11029,LIN7A
11030,ACSS3
11031,PPFIA2
11032,CCDC59
11033,METTL25
11034,TMTC2
11035,SLC6A15
11036,TSPAN19
11037,LRRIQ1
11038,ALX1
11039,RASSF9
11040,NTS
11041,MGAT4C
11042,C12orf50
11043,C12orf29
11044,CEP290
11045,TMTC3
11046,KITLG
11047,DUSP6
11048,POC1B
11049,GALNT4
11050,ATP2B1
11051,CCER1
11052,EPYC
11053,KERA
11054,LUM
11055,DCN
11056,CLLU1OS
11057,C12orf74
11058,EEA1
11059,NUDT4
11060,UBE2N
11061,SOCS2
11062,CRADD
11063,PLXNC1
11064,CEP83
11065,TMCC3
11066,NDUFA12
11067,NR2C1
11068,FGD6
11069,VEZT
11070,METAP2
11071,USP44
11072,NTN4
11073,SNRPF
11074,CCDC38
11075,AMDHD1
11076,HAL
11077,LTA4H
11078,ELK3
11079,CDK17
11080,CFAP54
11081,NEDD1
11082,TMPO
11083,SLC25A3
11084,IKBIP
11085,APAF1
11086,ANKS1B
11087,FAM71C
11088,UHRF1BP1L
11089,ACTR6
11090,DEPDC4
11091,SLC17A8
11092,NR1H4
11093,GAS2L3
11094,ANO4
11095,SLC5A8
11096,UTP20
11097,ARL1
11098,SPIC
11099,MYBPC1
11100,CHPT1
11101,SYCP3
11102,GNPTAB
11103,DRAM1
11104,NUP37
11105,PARPBP
11106,PMCH
11107,IGF1
11108,PAH
11109,ASCL1
11110,C12orf42
11111,STAB2
11112,NT5DC3
11113,HSP90B1
11114,C12orf73
11115,TDG
11116,GLT8D2
11117,HCFC2
11118,NFYB
11119,TXNRD1
11120,EID3
11121,CHST11
11122,SLC41A2
11123,C12orf45
11124,ALDH1L2
11125,WASHC4
11126,APPL2
11127,C12orf75
11128,NUAK1
11129,CKAP4
11130,TCP11L2
11131,POLR3B
11132,RFX4
11133,RIC8B
11134,TMEM263
11135,MTERF2
11136,CRY1
11137,BTBD11
11138,PWP1
11139,PRDM4
11140,ASCL4
11141,WSCD2
11142,CMKLR1
11143,FICD
11144,SART3
11145,ISCU
11146,TMEM119
11147,SELPLG
11148,CORO1C
11149,SSH1
11150,DAO
11151,SVOP
11152,USP30
11153,ALKBH2
11154,UNG
11155,ACACB
11156,FOXN4
11157,MYO1H
11158,KCTD10
11159,UBE3B
11160,MMAB
11161,MVK
11162,FAM222A
11163,TRPV4
11164,GLTP
11165,TCHP
11166,GIT2
11167,ANKRD13A
11168,C12orf76
11169,IFT81
11170,ATP2A2
11171,ANAPC7
11172,ARPC3
11173,GPN3
11174,FAM216A
11175,VPS29
11176,RAD9B
11177,PPTC7
11178,TCTN1
11179,HVCN1
11180,PPP1CC
11181,CCDC63
11182,MYL2
11183,CUX2
11184,PHETA1
11185,SH2B3
11186,ATXN2
11187,BRAP
11188,ACAD10
11189,ALDH2
11190,MAPKAPK5
11191,TMEM116
11192,ERP29
11193,NAA25
11194,TRAFD1
11195,HECTD4
11196,RPH3A
11197,OAS1
11198,OAS3
11199,OAS2
11200,DTX1
11201,RASAL1
11202,CFAP73
11203,DDX54
11204,RITA1
11205,IQCD
11206,TPCN1
11207,SLC8B1
11208,PLBD2
11209,SDS
11210,SDSL
11211,LHX5
11212,RBM19
11213,TBX5
11214,TBX3
11215,MED13L
11216,MAP1LC3B2
11217,C12orf49
11218,RNFT2
11219,HRK
11220,FBXW8
11221,TESC
11222,FBXO21
11223,NOS1
11224,KSR2
11225,RFC5
11226,WSB2
11227,VSIG10
11228,PEBP1
11229,TAOK3
11230,SUDS3
11231,SRRM4
11232,HSPB8
11233,CCDC60
11234,TMEM233
11235,PRKAB1
11236,CIT
11237,BICDL1
11238,RAB35
11239,GCN1
11240,PXN
11241,SIRT4
11242,PLA2G1B
11243,MSI1
11244,COX6A1
11245,TRIAP1
11246,GATC
11247,SRSF9
11248,DYNLL1
11249,COQ5
11250,RNF10
11251,POP5
11252,CABP1
11253,MLEC
11254,UNC119B
11255,ACADS
11256,SPPL3
11257,HNF1A
11258,C12orf43
11259,OASL
11260,P2RX7
11261,P2RX4
11262,CAMKK2
11263,ANAPC5
11264,RNF34
11265,KDM2B
11266,ORAI1
11267,MORN3
11268,TMEM120B
11269,RHOF
11270,SETD1B
11271,HPD
11272,PSMD9
11273,WDR66
11274,BCL7A
11275,MLXIP
11276,LRRC43
11277,IL31
11278,B3GNT4
11279,AC048338.2
11280,VPS33A
11281,CLIP1
11282,ZCCHC8
11283,RSRC2
11284,KNTC1
11285,HCAR2
11286,HCAR1
11287,DENR
11288,CCDC62
11289,HIP1R
11290,VPS37B
11291,ABCB9
11292,OGFOD2
11293,ARL6IP4
11294,PITPNM2
11295,MPHOSPH9
11296,C12orf65
11297,SBNO1
11298,KMT5A
11299,RILPL2
11300,SNRNP35
11301,RILPL1
11302,TMED2
11303,DDX55
11304,EIF2B1
11305,GTF2H3
11306,TCTN2
11307,DNAH10
11308,CCDC92
11309,ZNF664
11310,RFLNA
11311,NCOR2
11312,SCARB1
11313,UBC
11314,DHX37
11315,BRI3BP
11316,AACS
11317,TMEM132B
11318,TMEM132C
11319,SLC15A4
11320,GLT1D1
11321,TMEM132D
11322,PIWIL1
11323,RIMBP2
11324,STX2
11325,ADGRD1
11326,SFSWAP
11327,MMP17
11328,ULK1
11329,PUS1
11330,EP400
11331,DDX51
11332,NOC4L
11333,GALNT9
11334,FBRSL1
11335,LRCOL1
11336,P2RX2
11337,POLE
11338,PXMP2
11339,PGAM5
11340,ANKLE2
11341,GOLGA3
11342,CHFR
11343,ZNF605
11344,ZNF26
11345,ZNF84
11346,ZNF140
11347,ZNF891
11348,ZNF10
11349,ZNF268
11350,ANHX
11351,TUBA3C
11352,MPHOSPH8
11353,PSPC1
11354,ZMYM5
11355,ZMYM2
11356,GJA3
11357,GJB2
11358,GJB6
11359,CRYL1
11360,IFT88
11361,IL17D
11362,EEF1AKMT1
11363,XPO4
11364,LATS2
11365,SAP18
11366,SKA3
11367,ZDHHC20
11368,MICU2
11369,FGF9
11370,SGCG
11371,SACS
11372,TNFRSF19
11373,MIPEP
11374,C1QTNF9B
11375,SPATA13
11376,C1QTNF9
11377,PARP4
11378,ATP12A
11379,RNF17
11380,CENPJ
11381,PABPC3
11382,AMER2
11383,MTMR6
11384,NUP58
11385,ATP8A2
11386,SHISA2
11387,RNF6
11388,CDK8
11389,WASF3
11390,GPR12
11391,USP12
11392,RASL11A
11393,GTF3A
11394,MTIF3
11395,LNX2
11396,POLR1D
11397,GSX1
11398,PDX1
11399,CDX2
11400,URAD
11401,FLT3
11402,PAN3
11403,POMP
11404,SLC46A3
11405,MTUS2
11406,SLC7A1
11407,UBL3
11408,KATNAL1
11409,UBE2L5
11410,HMGB1
11411,USPL1
11412,ALOX5AP
11413,MEDAG
11414,TEX26
11415,HSPH1
11416,B3GLCT
11417,RXFP2
11418,FRY
11419,ZAR1L
11420,BRCA2
11421,N4BP2L1
11422,N4BP2L2
11423,PDS5B
11424,KL
11425,STARD13
11426,RFC3
11427,NBEA
11428,MAB21L1
11429,DCLK1
11430,SOHLH2
11431,CCDC169
11432,SPART
11433,CCNA1
11434,SERTM1
11435,RFXAP
11436,SMAD9
11437,ALG5
11438,EXOSC8
11439,SUPT20H
11440,CSNK1A1L
11441,POSTN
11442,TRPC4
11443,UFM1
11444,FREM2
11445,STOML3
11446,PROSER1
11447,NHLRC3
11448,LHFPL6
11449,COG6
11450,FOXO1
11451,SLC25A15
11452,ELF1
11453,WBP4
11454,KBTBD6
11455,KBTBD7
11456,MTRF1
11457,NAA16
11458,RGCC
11459,VWA8
11460,DGKH
11461,AKAP11
11462,TNFSF11
11463,FAM216B
11464,EPSTI1
11465,DNAJC15
11466,ENOX1
11467,CCDC122
11468,LACC1
11469,SMIM2
11470,SERP2
11471,TSC22D1
11472,GPALPP1
11473,GTF2F2
11474,KCTD4
11475,SLC25A30
11476,COG3
11477,ERICH6B
11478,SPERT
11479,SIAH3
11480,ZC3H13
11481,CPB2
11482,LCP1
11483,LRRC63
11484,RUBCNL
11485,LRCH1
11486,ESD
11487,HTR2A
11488,NUDT15
11489,MED4
11490,ITM2B
11491,RB1
11492,LPAR6
11493,RCBTB2
11494,CYSLTR2
11495,FNDC3A
11496,MLNR
11497,CDADC1
11498,CAB39L
11499,SETDB2
11500,PHF11
11501,RCBTB1
11502,ARL11
11503,EBPL
11504,KPNA3
11505,SPRYD7
11506,TRIM13
11507,KCNRG
11508,DLEU7
11509,RNASEH2B
11510,C13orf42
11511,FAM124A
11512,SERPINE3
11513,INTS6
11514,WDFY2
11515,DHRS12
11516,TMEM272
11517,CCDC70
11518,ATP7B
11519,ALG11
11520,NEK5
11521,NEK3
11522,THSD1
11523,VPS36
11524,CKAP2
11525,SUGT1
11526,CNMD
11527,PCDH8
11528,OLFM4
11529,PCDH17
11530,DIAPH3
11531,TDRD3
11532,PCDH20
11533,AL445989.1
11534,PCDH9
11535,KLHL1
11536,DACH1
11537,MZT1
11538,BORA
11539,DIS3
11540,PIBF1
11541,KLF5
11542,KLF12
11543,TBC1D4
11544,COMMD6
11545,UCHL3
11546,LMO7
11547,KCTD12
11548,ACOD1
11549,CLN5
11550,FBXL3
11551,MYCBP2
11552,SCEL
11553,SLAIN1
11554,EDNRB
11555,OBI1
11556,RBM26
11557,NDFIP2
11558,SPRY2
11559,SLITRK1
11560,SLITRK6
11561,SLITRK5
11562,GPC5
11563,GPC6
11564,DCT
11565,TGDS
11566,GPR180
11567,SOX21
11568,ABCC4
11569,CLDN10
11570,DZIP1
11571,DNAJC3
11572,UGGT2
11573,HS6ST3
11574,OXGR1
11575,MBNL2
11576,RAP2A
11577,IPO5
11578,FARP1
11579,RNF113B
11580,SLC15A1
11581,DOCK9
11582,UBAC2
11583,GPR18
11584,GPR183
11585,TM9SF2
11586,CLYBL
11587,ZIC5
11588,ZIC2
11589,PCCA
11590,GGACT
11591,TMTC4
11592,NALCN
11593,ITGBL1
11594,FGF14
11595,TPP2
11596,METTL21C
11597,CCDC168
11598,TEX30
11599,POGLUT2
11600,BIVM
11601,ERCC5
11602,SLC10A2
11603,DAOA
11604,EFNB2
11605,ARGLU1
11606,FAM155A
11607,LIG4
11608,ABHD13
11609,TNFSF13B
11610,MYO16
11611,IRS2
11612,COL4A1
11613,COL4A2
11614,RAB20
11615,NAXD
11616,CARS2
11617,ING1
11618,ANKRD10
11619,ARHGEF7
11620,TEX29
11621,SOX1
11622,SPACA7
11623,TUBGCP3
11624,ATP11A
11625,MCF2L
11626,F7
11627,F10
11628,PROZ
11629,PCID2
11630,CUL4A
11631,LAMP1
11632,GRTP1
11633,ADPRHL1
11634,DCUN1D2
11635,TMCO3
11636,TFDP1
11637,ATP4B
11638,GRK1
11639,TMEM255B
11640,GAS6
11641,C13orf46
11642,RASA3
11643,CFAP97D2
11644,CDC16
11645,UPF3A
11646,CHAMP1
11647,OR4N2
11648,OR4Q3
11649,OR4M1
11650,OR4K2
11651,OR4K5
11652,OR4K1
11653,OR4K15
11654,OR4K14
11655,OR4K13
11656,OR4L1
11657,OR4K17
11658,OR4N5
11659,OR11G2
11660,OR11H6
11661,OR11H4
11662,TTC5
11663,CCNB1IP1
11664,PARP2
11665,TEP1
11666,KLHL33
11667,OSGEP
11668,APEX1
11669,PIP4P1
11670,PNP
11671,RNASE10
11672,RNASE9
11673,RNASE11
11674,RNASE12
11675,OR6S1
11676,ANG
11677,RNASE4
11678,EDDM3A
11679,EDDM3B
11680,RNASE6
11681,RNASE1
11682,RNASE3
11683,RNASE2
11684,METTL17
11685,SLC39A2
11686,NDRG2
11687,TPPP2
11688,RNASE13
11689,RNASE7
11690,RNASE8
11691,ARHGEF40
11692,ZNF219
11693,TMEM253
11694,OR5AU1
11695,HNRNPC
11696,RPGRIP1
11697,SUPT16H
11698,CHD8
11699,RAB2B
11700,TOX4
11701,METTL3
11702,SALL2
11703,OR10G3
11704,TRAV1-1
11705,OR10G2
11706,TRAV1-2
11707,OR4E2
11708,OR4E1
11709,TRAV2
11710,TRAV3
11711,TRAV4
11712,TRAV5
11713,TRAV6
11714,TRAV7
11715,TRAV8-1
11716,TRAV9-1
11717,TRAV10
11718,TRAV12-1
11719,TRAV13-1
11720,TRAV12-2
11721,TRAV13-2
11722,TRAV14DV4
11723,TRAV9-2
11724,TRAV12-3
11725,TRAV8-6
11726,TRAV16
11727,TRAV17
11728,TRAV18
11729,TRAV19
11730,TRAV20
11731,TRAV21
11732,TRAV22
11733,TRAV23DV6
11734,TRDV1
11735,TRAV24
11736,TRAV25
11737,TRAV26-1
11738,TRAV8-7
11739,TRAV27
11740,TRAV29DV5
11741,TRAV30
11742,TRAV26-2
11743,TRAV34
11744,TRAV36DV7
11745,TRAV38-1
11746,TRAV38-2DV8
11747,TRAV39
11748,TRAV40
11749,TRAV41
11750,TRDV2
11751,TRDJ1
11752,TRDJ2
11753,TRDJ3
11754,TRDC
11755,TRDV3
11756,TRAJ61
11757,TRAJ59
11758,TRAJ58
11759,TRAJ57
11760,TRAJ54
11761,TRAJ52
11762,TRAJ50
11763,TRAJ49
11764,TRAJ47
11765,TRAJ46
11766,TRAJ45
11767,TRAJ43
11768,TRAJ42
11769,TRAJ41
11770,TRAJ40
11771,TRAJ39
11772,TRAJ38
11773,TRAJ37
11774,TRAJ36
11775,TRAJ35
11776,TRAJ34
11777,TRAJ33
11778,TRAJ32
11779,TRAJ31
11780,TRAJ29
11781,TRAJ28
11782,TRAJ27
11783,TRAJ25
11784,TRAJ24
11785,TRAJ23
11786,TRAJ22
11787,TRAJ20
11788,TRAJ18
11789,TRAJ17
11790,TRAJ16
11791,TRAJ14
11792,TRAJ13
11793,TRAJ12
11794,TRAJ11
11795,TRAJ10
11796,TRAJ9
11797,TRAJ7
11798,TRAJ6
11799,TRAJ5
11800,TRAJ4
11801,TRAJ3
11802,TRAJ2
11803,TRAJ1
11804,TRAC
11805,DAD1
11806,ABHD4
11807,OR6J1
11808,OXA1L
11809,SLC7A7
11810,MMP14
11811,LRP10
11812,REM2
11813,RBM23
11814,HAUS4
11815,AJUBA
11816,C14orf93
11817,PSMB5
11818,PSMB11
11819,CDH24
11820,ACIN1
11821,C14orf119
11822,LMLN2
11823,CEBPE
11824,SLC7A8
11825,RNF212B
11826,HOMEZ
11827,PPP1R3E
11828,BCL2L2
11829,SLC22A17
11830,EFS
11831,IL25
11832,CMTM5
11833,MYH6
11834,MYH7
11835,NGDN
11836,ZFHX2
11837,THTPA
11838,AP1G2
11839,JPH4
11840,DHRS2
11841,CARMIL3
11842,CPNE6
11843,NRL
11844,PCK2
11845,DCAF11
11846,FITM1
11847,PSME1
11848,EMC9
11849,PSME2
11850,RNF31
11851,IRF9
11852,REC8
11853,IPO4
11854,TM9SF1
11855,TSSK4
11856,CHMP4A
11857,MDP1
11858,NEDD8
11859,GMPR2
11860,TINF2
11861,TGM1
11862,RABGGTA
11863,DHRS1
11864,NOP9
11865,CIDEB
11866,LTB4R2
11867,LTB4R
11868,ADCY4
11869,RIPK3
11870,NFATC4
11871,NYNRIN
11872,CBLN3
11873,KHNYN
11874,SDR39U1
11875,CMA1
11876,CTSG
11877,GZMH
11878,GZMB
11879,STXBP6
11880,NOVA1
11881,FOXG1
11882,PRKD1
11883,G2E3
11884,SCFD1
11885,COCH
11886,STRN3
11887,HECTD1
11888,DTD2
11889,GPR33
11890,NUBPL
11891,ARHGAP5
11892,AKAP6
11893,NPAS3
11894,EGLN3
11895,SPTSSA
11896,EAPP
11897,SNX6
11898,CFL2
